Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300349366;CO (Secondary Cost);Secondary Cost;31/01/2026;- 9.337,68   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;08/01/2026;08/01/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;001;;;08/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024004;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020004819;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 9.196,62   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Dec Accrual - Fairview;02/01/2026;05/01/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;001;;;05/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);61065000 (Incentive Plan Expense);Incentive Plan Expen;2026 AIP ACCRUAL;1010029172;AB (Journal Entry);Journal Entry;28/02/2026;- 8.763,16   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);10020001 (DELEK US ENERGY, INC);;;2026 AIP ACCRUAL;31/01/2026;05/03/2026;AKNECHT;21512000 (BONUS PAYABLE);BONUS PAYABLE;002;;;05/03/2026 11:08;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65005200 (653 Tank Maintenance > 5 Years);653 Tank Maintenance;p6-67259wo40118710;1040005487;RC (Reclass Document);Reclass Document;28/02/2026;- 8.658,57   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;Bluestem Industrial Services Inc;02/03/2026;02/03/2026;JBRANDON;65005200 (653 Tank Maintenance);653 Tank Maintenance;002;;;02/03/2026 19:34;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020005015;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 8.544,05   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan Accrual - Iden;31/01/2026;04/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;04/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;REVERSE USE TAX;1010009895;AB (Journal Entry);Journal Entry;31/03/2026;- 8.128,09   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;1st Quarter 2026- Reversals;06/04/2026;07/04/2026;BDANIEL;21601800 (Use Tax Payable);Use Tax Payable;003;;;07/04/2026 14:45;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020005172;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 7.842,23   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Feb26 Accrual - Iden;28/02/2026;02/03/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020005015;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 7.804,65   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan Accrual - Fairview;31/01/2026;04/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;04/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;20251201;1020088254;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 7.285,64   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS ENGINEERING LLC (115286-BRIS ENGINEERING LLC);07/01/2026;07/01/2026;FIBATCH;21102300 (A/POther);A/POther;001;;;07/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;20260101;1020092439;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 7.285,64   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS ENGINEERING LLC (115286-BRIS ENGINEERING LLC);03/02/2026;03/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;03/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;20260201;1020096658;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 7.285,64   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS ENGINEERING LLC (115286-BRIS ENGINEERING LLC);04/03/2026;05/03/2026;FIBATCH;21102300 (A/POther);A/POther;003;;;05/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300349585;CO (Secondary Cost);Secondary Cost;31/01/2026;- 6.875,25   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;08/01/2026;08/01/2026;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;08/01/2026 20:07;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;P4/JIB Accrual;1020004819;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 6.619,96   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Dec Accrual - Keith Camp;02/01/2026;05/01/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;001;;;05/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);61002000 (3rd party material);3rd party material;;2300381493;CO (Secondary Cost);Secondary Cost;31/03/2026;- 6.418,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;01/04/2026;01/04/2026;LGREENE;61002000 (3rd party material);3rd party material;003;;;01/04/2026 17:35;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;p62-2916wo40055702;1020092751;AC (Accrual Document);Accrual Document;31/01/2026;- 6.332,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;FIXED EQUIPMENT RELIABILITY LLC;10/02/2026;10/02/2026;JBRANDON;21102300 (A/POther);A/POther;001;;;10/02/2026 11:04;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;P4/JIB Accrual;1020005015;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 6.212,22   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan Accrual - Keith Camp;31/01/2026;04/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;04/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020004819;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 6.109,40   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Dec Accrual - Iden;02/01/2026;05/01/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;001;;;05/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020005172;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 5.932,03   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Feb26 Accrual - Fairview;28/02/2026;02/03/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6575;1020092448;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 5.765,60   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;DIVERSIFIED CONSTRUCTION;03/02/2026;03/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;03/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6662;1020096650;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 5.590,28   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;DIVERSIFIED CONSTRUCTION SERVICES;04/03/2026;05/03/2026;FIBATCH;21102300 (A/POther);A/POther;003;;;05/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6508;1020096650;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 5.385,33   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS;04/03/2026;05/03/2026;FIBATCH;21102300 (A/POther);A/POther;003;;;05/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;P4/JIB Accrual;1020005172;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 5.322,25   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Feb26 Accrual - Keith Camp;28/02/2026;02/03/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;Feb'26 Alloc;1010009617;AB (Journal Entry);Journal Entry;28/02/2026;- 5.202,87   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;05/03/2026;04/03/2026;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;002;;;04/03/2026 14:49;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;P4/JIB Accrual;1020005172;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 5.055,43   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Feb26 Accrual - Fairview;28/02/2026;02/03/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300363247;CO (Secondary Cost);Secondary Cost;28/02/2026;- 4.964,84   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;16/02/2026;16/02/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;002;;;16/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;2002000086;2620000221;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2026;- 4.413,33   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;31/12/2025;31/12/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;31/12/2025 01:25;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;20260201;1020096658;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 4.300,48   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;Colt Services LLC (171449-Colt Services LLC);04/03/2026;05/03/2026;FIBATCH;21102300 (A/POther);A/POther;003;;;05/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65301200 (Contract Services - Professional Consulting);CS - Professional Co;P4/JIB Accrual;1020005015;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 4.153,53   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan Accrual - Fairview;31/01/2026;04/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;04/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6023;1020088366;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 3.579,15   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;PTS ADVANCE;08/01/2026;08/01/2026;FIBATCH;21102300 (A/POther);A/POther;001;;;08/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301200 (Contract Services - Professional Consulting);CS - Professional Co;P4/JIB Accrual;1020004819;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 3.488,57   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Dec Accrual - Fairview;02/01/2026;05/01/2026;FIBATCH;42001100 (Oth Water System Rev);Oth Water System Rev;001;;;05/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);61024100 (Labor COSt);Labor COSt;DKL CC RECLASS;1010009954;AB (Journal Entry);Journal Entry;31/03/2026;- 3.457,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;DKL PERSONNEL HOURS;09/04/2026;10/04/2026;BDANIEL;61024100 (Labor COSt);Labor COSt;003;;;10/04/2026 08:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300363385;CO (Secondary Cost);Secondary Cost;28/02/2026;- 3.371,30   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;16/02/2026;16/02/2026;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;002;;;16/02/2026 20:07;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300363500;CO (Secondary Cost);Secondary Cost;28/02/2026;- 3.332,62   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;16/02/2026;16/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;16/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61002000 (3rd party material);3rd party material;p6-83142wo40134277;1040005665;RC (Reclass Document);Reclass Document;31/03/2026;- 3.228,04   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;SETPOINT INTEGRATED SOLUTIONS INC;02/04/2026;02/04/2026;JBRANDON;65301300 (CS - Outside Service);CS - Outside Service;003;;;02/04/2026 11:03;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61002000 (3rd party material);3rd party material;p6-83142wo40135049;1040005665;RC (Reclass Document);Reclass Document;31/03/2026;- 3.196,38   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;SETPOINT INTEGRATED SOLUTIONS INC;02/04/2026;02/04/2026;JBRANDON;65301300 (CS - Outside Service);CS - Outside Service;003;;;02/04/2026 11:03;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;2002000086;2620000221;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2026;- 3.187,21   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;31/12/2025;31/12/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;31/12/2025 01:25;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);61024100 (Labor COSt);Labor COSt;DKL CC RECLASS;1010009420;AB (Journal Entry);Journal Entry;31/01/2026;- 3.132,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;DKL PERSONNEL HOURS;09/02/2026;09/02/2026;BVERNICH;61024100 (Labor COSt);Labor COSt;001;;;09/02/2026 10:30;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6508;1020088366;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2026;- 2.733,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS;08/01/2026;08/01/2026;FIBATCH;21102300 (A/POther);A/POther;001;;;08/01/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61510000 (Stock Based Compensation);Stock Based Compensa;2002000086;1020096539;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 2.666,67   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;Q1 2026 SBC Accrual;29/01/2026;02/03/2026;FIBATCH;32000900 (Stock Based Compensa);Stock Based Compensa;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);61510000 (Stock Based Compensation);Stock Based Compensa;2002000086;1020096540;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 2.666,67   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;Q1 2026 SBC Accrual;23/02/2026;02/03/2026;FIBATCH;32000900 (Stock Based Compensa);Stock Based Compensa;003;;;02/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65005000 (Tank Maintenance);Tank Maintenance;p62-7192wo40096510;1040005665;RC (Reclass Document);Reclass Document;31/03/2026;- 2.379,07   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;USA DEBUSK LLC;02/04/2026;02/04/2026;JBRANDON;65301300 (CS - Outside Service);CS - Outside Service;003;;;02/04/2026 11:03;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65000600 (Materials - Internal);Materials - Internal;2002000086;1020096658;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2026;- 2.180,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;SETPOINT INTEGRATED SOLUTIONS INC (131862-SETPOINT;04/03/2026;05/03/2026;FIBATCH;21102300 (A/POther);A/POther;003;;;05/03/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;1066384;1020092448;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2026;- 2.113,24   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;BRIS ENGINEERING LLC (115286-BRIS ENGINEERING LLC);03/02/2026;03/02/2026;FIBATCH;21102300 (A/POther);A/POther;002;;;03/02/2026 21:33;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65000500 (Non Production - Material Consumption);Non Prod Mat Consptn;REVERSE USE TAX;1010009895;AB (Journal Entry);Journal Entry;31/03/2026;- 1.953,20   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;1st Quarter 2026- Reversals;06/04/2026;07/04/2026;BDANIEL;21601800 (Use Tax Payable);Use Tax Payable;003;;;07/04/2026 14:45;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Mar'26;1010029916;AB (Journal Entry);Journal Entry;31/03/2026;- 1.882,68   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE TRUE UP;31/03/2026;08/04/2026;DROJO;61052000 (Group Insurance);Group Insurance;003;;;08/04/2026 08:08;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Feb'26 Alloc;1010029151;AB (Journal Entry);Journal Entry;28/02/2026;- 1.770,62   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;05/03/2026;04/03/2026;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;04/03/2026 14:49;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);61024100 (Labor COSt);Labor COSt;DKL CC RECLASS;1010009656;AB (Journal Entry);Journal Entry;28/02/2026;- 1.645,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;DKL PERSONNEL HOURS;09/03/2026;09/03/2026;BDANIEL;61024100 (Labor COSt);Labor COSt;002;;;09/03/2026 17:24;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
